order_id,order_date,customer_id,order_status,city,state,pincode
O806975,2024-10-31 11:09:14,C102811,shipped,Bengaluru,Karnataka,503522
O800456,2024-10-31 13:01:55,C100210,delivered,Chennai,Tamil Nadu,266810
O810580,2024-10-31 13:20:03,C101901,delivered,Coimbatore,Tamil Nadu,429767
O803553,2024-10-31 14:19:16,C101589,delivered,Surat,Gujarat,257733
O805175,2024-10-31 17:16:38,C102096,delivered,Kolkata,West Bengal,177965
O808550,2024-10-31 18:40:40,C100773,delivered,Nagpur,Maharashtra,672602
O809169,2024-10-31 19:05:17,C101237,delivered,Gurugram,Haryana,421776
O807376,2024-10-31 23:24:02,C101717,delivered,Ahmedabad,Gujarat,297223
O804311,2024-11-01 01:36:01,C100523,delivered,Bengaluru,Karnataka,342298
O808745,2024-11-01 01:49:59,C100354,delivered,Jaipur,Rajasthan,218237
O809477,2024-11-01 02:49:44,C100502,delivered,Chennai,Tamil Nadu,671700
O811272,2024-11-01 05:26:37,C100447,delivered,Nagpur,Maharashtra,360319
O807234,2024-11-01 05:30:00,C100237,cancelled,Indore,Madhya Pradesh,297805
O808291,2024-11-01 06:25:56,C101100,delivered,Gurugram,Haryana,377751
O807393,2024-11-01 09:10:55,C101768,returned,Bengaluru,Karnataka,526673
O802946,2024-11-01 09:15:32,C102415,processing,Coimbatore,Tamil Nadu,243021
O803306,2024-11-01 09:18:59,C100174,delivered,Delhi,Delhi,408303
O800606,2024-11-01 09:43:16,C102854,delivered,Gurugram,Haryana,563503
O802459,2024-11-01 10:32:21,C100898,shipped,Kanpur,Uttar Pradesh,429957
O800038,2024-11-01 11:47:09,C101135,cancelled,Coimbatore,Tamil Nadu,409907
O805593,2024-11-01 12:30:42,C102084,delivered,Indore,Madhya Pradesh,376013
O801715,2024-11-01 17:11:00,C101711,delivered,Ahmedabad,Gujarat,575432
O807242,2024-11-01 17:18:59,C100467,delivered,Kolkata,West Bengal,317193
O809068,2024-11-01 19:18:43,C100709,delivered,Delhi,Delhi,323968
O809667,2024-11-01 21:44:23,C100765,delivered,Mumbai,Maharashtra,517124
O803704,2024-11-01 22:54:39,C100334,delivered,Delhi,Delhi,291693
O806660,2024-11-01 23:48:09,C102461,delivered,Delhi,Delhi,243726
O811190,2024-11-02 02:06:28,C101262,returned,Delhi,Delhi,296256
O811009,2024-11-02 03:34:31,C102392,delivered,Jaipur,Rajasthan,195779
O807121,2024-11-02 04:52:55,C101661,delivered,Gurugram,Haryana,552602
O809425,2024-11-02 07:12:17,C102716,returned,Indore,Madhya Pradesh,469221
O804307,2024-11-02 07:22:17,C102151,delivered,Surat,Gujarat,598968
O803330,2024-11-02 08:36:59,C100588,delivered,Bhopal,Madhya Pradesh,178122
O805610,2024-11-02 08:55:08,C102931,delivered,Surat,Gujarat,437407
O801210,2024-11-02 09:43:24,C102464,delivered,Kanpur,Uttar Pradesh,623644
O802974,2024-11-02 09:52:51,C101061,delivered,Delhi,Delhi,567301
O811563,2024-11-02 10:26:06,C101625,delivered,Pune,Maharashtra,348680
O801223,2024-11-02 11:23:02,C102670,delivered,Chennai,Tamil Nadu,687569
O811536,2024-11-02 15:36:16,C102202,delivered,Noida,Uttar Pradesh,151722
O807049,2024-11-02 15:36:48,C101152,delivered,Bhopal,Madhya Pradesh,595825
O804078,2024-11-02 17:11:47,C101194,delivered,Nagpur,Maharashtra,667647
O806302,2024-11-02 17:12:30,C101561,delivered,Bhopal,Madhya Pradesh,298489
O801595,2024-11-02 20:26:07,C101077,delivered,Mysuru,Karnataka,605062
O803796,2024-11-02 21:41:19,C101015,delivered,Lucknow,Uttar Pradesh,297486
O802134,2024-11-02 22:06:28,C101046,shipped,Pune,Maharashtra,130968
O801170,2024-11-02 23:03:54,C102083,cancelled,Coimbatore,Tamil Nadu,690069
O809121,2024-11-03 01:29:07,C100786,delivered,Kolkata,West Bengal,243692
O800757,2024-11-03 03:03:37,C102489,delivered,Ahmedabad,Gujarat,126259
O801808,2024-11-03 03:16:31,C101853,delivered,Kanpur,Uttar Pradesh,317627
O805616,2024-11-03 04:24:24,C100208,shipped,Bengaluru,Karnataka,260641
O800282,2024-11-03 07:10:16,C101819,returned,Ahmedabad,Gujarat,400157
O801260,2024-11-03 07:22:52,C101201,returned,Surat,Gujarat,519142
O803129,2024-11-03 08:32:41,C102777,delivered,Mysuru,Karnataka,279319
O802652,2024-11-03 11:06:48,C101949,delivered,Lucknow,Uttar Pradesh,277071
O809131,2024-11-03 13:28:40,C100550,cancelled,Kolkata,West Bengal,167450
O809370,2024-11-03 14:19:31,C101970,delivered,Kolkata,West Bengal,337561
O806566,2024-11-03 15:32:23,C100181,delivered,Nagpur,Maharashtra,404366
O810842,2024-11-03 17:20:38,C100630,cancelled,Indore,Madhya Pradesh,251519
O808504,2024-11-03 17:54:44,C101663,delivered,Pune,Maharashtra,193211
O805917,2024-11-03 20:47:10,C100345,delivered,Chennai,Tamil Nadu,344484
O801171,2024-11-03 22:04:31,C100408,shipped,Indore,Madhya Pradesh,228371
O803493,2024-11-03 22:53:58,C102028,delivered,Kolkata,West Bengal,450641
O807604,2024-11-04 02:14:55,C101104,processing,Gurugram,Haryana,293011
O801443,2024-11-04 02:37:27,C101742,delivered,Chennai,Tamil Nadu,698665
O804354,2024-11-04 02:48:43,C101952,cancelled,Nagpur,Maharashtra,570725
O800860,2024-11-04 03:34:40,C101188,delivered,Coimbatore,Tamil Nadu,501337
O811809,2024-11-04 04:57:36,C100596,delivered,Chennai,Tamil Nadu,287265
O800667,2024-11-04 05:30:50,C100742,delivered,Surat,Gujarat,388910
O810538,2024-11-04 07:39:48,C100090,delivered,Lucknow,Uttar Pradesh,680141
O809941,2024-11-04 08:48:54,C101326,returned,Lucknow,Uttar Pradesh,491977
O807778,2024-11-04 09:32:20,C100934,delivered,Ahmedabad,Gujarat,537479
O800264,2024-11-04 09:47:38,C101619,shipped,Chennai,Tamil Nadu,607981
O808884,2024-11-04 12:41:58,C102093,delivered,Coimbatore,Tamil Nadu,638111
O811019,2024-11-04 15:01:40,C101908,cancelled,Pune,Maharashtra,216147
O803870,2024-11-04 15:28:37,C100680,delivered,Noida,Uttar Pradesh,110037
O809517,2024-11-04 17:00:56,C102758,returned,Kolkata,West Bengal,312668
O807112,2024-11-04 18:03:13,C102734,delivered,Lucknow,Uttar Pradesh,505215
O805597,2024-11-04 20:04:42,C100540,delivered,Indore,Madhya Pradesh,389301
O811392,2024-11-04 21:19:56,C101571,processing,Kolkata,West Bengal,306681
O801769,2024-11-04 23:54:37,C101142,delivered,Delhi,Delhi,445689
O806418,2024-11-05 01:05:23,C100421,delivered,Lucknow,Uttar Pradesh,594716
O800560,2024-11-05 02:13:13,C101742,delivered,Chennai,Tamil Nadu,698665
O810963,2024-11-05 03:47:17,C101009,delivered,Delhi,Delhi,595369
O806649,2024-11-05 04:59:16,C102795,shipped,Kanpur,Uttar Pradesh,232537
O801007,2024-11-05 06:23:21,C101642,delivered,Noida,Uttar Pradesh,284942
O805035,2024-11-05 08:28:10,C102948,cancelled,Gurugram,Haryana,271860
O808236,2024-11-05 10:38:57,C102406,delivered,Indore,Madhya Pradesh,399596
O803697,2024-11-05 11:58:47,C102875,delivered,Ahmedabad,Gujarat,439738
O803752,2024-11-05 12:21:27,C101524,delivered,Bhopal,Madhya Pradesh,673013
O805452,2024-11-05 12:28:02,C102273,delivered,Coimbatore,Tamil Nadu,304894
O803750,2024-11-05 13:02:02,C100314,delivered,Coimbatore,Tamil Nadu,362313
O810631,2024-11-05 14:01:11,C101046,delivered,Pune,Maharashtra,130968
O800885,2024-11-05 14:13:41,C100912,cancelled,Indore,Madhya Pradesh,491856
O808376,2024-11-05 15:13:44,C100748,cancelled,Bhopal,Madhya Pradesh,461637
O804326,2024-11-05 15:40:15,C102032,delivered,Pune,Maharashtra,455182
O807322,2024-11-05 19:14:33,C101620,delivered,Bengaluru,Karnataka,168480
O806568,2024-11-05 19:18:09,C100718,returned,Chennai,Tamil Nadu,698879
O809307,2024-11-05 22:51:49,C100354,shipped,Jaipur,Rajasthan,218237
O801803,2024-11-05 22:54:32,C102334,delivered,Mysuru,Karnataka,479561
O800480,2024-11-05 23:04:34,C101872,delivered,Noida,Uttar Pradesh,596834
O811526,2024-11-05 23:46:39,C101508,delivered,Noida,Uttar Pradesh,192681
O811967,2024-11-06 01:30:38,C102590,cancelled,Mumbai,Maharashtra,557154
O810247,2024-11-06 02:24:13,C100092,delivered,Bhopal,Madhya Pradesh,563112
O809409,2024-11-06 04:46:13,C102019,delivered,Delhi,Delhi,657340
O811223,2024-11-06 05:09:54,C102465,delivered,Pune,Maharashtra,294681
O805815,2024-11-06 07:44:46,C101863,delivered,Delhi,Delhi,503807
O811888,2024-11-06 11:26:20,C100936,delivered,Kanpur,Uttar Pradesh,422188
O803701,2024-11-06 12:48:40,C101372,delivered,Indore,Madhya Pradesh,651428
O802618,2024-11-06 14:07:27,C102055,shipped,Lucknow,Uttar Pradesh,215940
O802673,2024-11-06 14:41:43,C102523,delivered,Lucknow,Uttar Pradesh,405673
O806783,2024-11-06 15:57:25,C102587,delivered,Jaipur,Rajasthan,598241
O800758,2024-11-06 18:36:40,C101350,delivered,Hyderabad,Telangana,656702
O808125,2024-11-06 20:02:09,C102551,delivered,Kolkata,West Bengal,661741
O806958,2024-11-06 20:24:11,C100354,cancelled,Jaipur,Rajasthan,218237
O810749,2024-11-06 20:43:33,C100396,delivered,Gurugram,Haryana,570258
O805241,2024-11-06 20:50:47,C100086,delivered,Surat,Gujarat,545132
O807067,2024-11-06 21:39:45,C102008,delivered,Bengaluru,Karnataka,505252
O807571,2024-11-06 21:52:13,C100382,delivered,Mysuru,Karnataka,661616
O809203,2024-11-06 21:57:33,C101856,delivered,Lucknow,Uttar Pradesh,653634
O801323,2024-11-07 00:40:32,C100106,delivered,Kanpur,Uttar Pradesh,403257
O801092,2024-11-07 01:06:52,C100977,delivered,Kolkata,West Bengal,564623
O800886,2024-11-07 01:36:05,C102993,processing,Indore,Madhya Pradesh,556439
O805562,2024-11-07 03:34:19,C101975,shipped,Ahmedabad,Gujarat,236599
O804566,2024-11-07 04:17:30,C102464,delivered,Kanpur,Uttar Pradesh,623644
O807809,2024-11-07 05:07:38,C102821,processing,Noida,Uttar Pradesh,452135
O804741,2024-11-07 07:06:38,C102466,delivered,Mysuru,Karnataka,664840
O800486,2024-11-07 07:18:35,C102327,delivered,Chennai,Tamil Nadu,285717
O809509,2024-11-07 10:10:35,C100308,cancelled,Coimbatore,Tamil Nadu,428275
O802389,2024-11-07 11:19:31,C102046,delivered,Ahmedabad,Gujarat,453275
O800222,2024-11-07 11:19:40,C100394,delivered,Hyderabad,Telangana,353768
O803748,2024-11-07 12:31:41,C101873,delivered,Bhopal,Madhya Pradesh,459760
O800956,2024-11-07 13:01:11,C102641,delivered,Mysuru,Karnataka,190636
O800348,2024-11-07 14:57:50,C102988,returned,Chennai,Tamil Nadu,458274
O807505,2024-11-07 16:10:56,C102845,delivered,Bhopal,Madhya Pradesh,547869
O810301,2024-11-07 16:38:07,C100391,delivered,Mysuru,Karnataka,131274
O807119,2024-11-07 16:39:34,C100504,delivered,Hyderabad,Telangana,612850
O806634,2024-11-07 17:06:48,C100580,delivered,Coimbatore,Tamil Nadu,423673
O810153,2024-11-07 17:22:54,C100743,delivered,Coimbatore,Tamil Nadu,212416
O803106,2024-11-07 19:06:04,C101716,delivered,Gurugram,Haryana,594046
O800768,2024-11-07 21:42:04,C102846,delivered,Bengaluru,Karnataka,687090
O808807,2024-11-07 21:52:35,C100956,delivered,Lucknow,Uttar Pradesh,605336
O811262,2024-11-07 23:39:00,C100878,delivered,Chennai,Tamil Nadu,344456
O804057,2024-11-08 01:40:09,C100288,delivered,Lucknow,Uttar Pradesh,544174
O803918,2024-11-08 03:14:16,C101696,shipped,Surat,Gujarat,256511
O802755,2024-11-08 05:06:54,C102180,delivered,Kolkata,West Bengal,401946
O811109,2024-11-08 05:43:28,C100114,delivered,Surat,Gujarat,145135
O803598,2024-11-08 05:49:04,C101710,delivered,Kolkata,West Bengal,315538
O801405,2024-11-08 11:07:08,C102512,delivered,Bengaluru,Karnataka,600251
O810957,2024-11-08 13:32:28,C100983,returned,Kolkata,West Bengal,392081
O807572,2024-11-08 14:12:47,C100957,delivered,Mysuru,Karnataka,460697
O803325,2024-11-08 14:52:45,C102888,processing,Delhi,Delhi,189599
O810552,2024-11-08 15:18:25,C100230,delivered,Pune,Maharashtra,284588
O804745,2024-11-08 15:46:10,C100561,delivered,Jaipur,Rajasthan,245090
O809958,2024-11-08 15:48:56,C100963,delivered,Hyderabad,Telangana,507751
O808909,2024-11-08 16:43:50,C101439,delivered,Noida,Uttar Pradesh,370186
O811785,2024-11-08 17:18:03,C101728,delivered,Noida,Uttar Pradesh,653628
O801860,2024-11-08 22:08:07,C100981,delivered,Coimbatore,Tamil Nadu,474709
O805802,2024-11-09 04:00:52,C100269,delivered,Bhopal,Madhya Pradesh,499962
O811191,2024-11-09 04:36:26,C101393,delivered,Mumbai,Maharashtra,479552
O804492,2024-11-09 05:00:37,C100820,delivered,Indore,Madhya Pradesh,685300
O805879,2024-11-09 05:18:43,C102686,cancelled,Coimbatore,Tamil Nadu,305543
O810899,2024-11-09 06:12:59,C101923,delivered,Ahmedabad,Gujarat,549844
O802127,2024-11-09 06:13:35,C101973,delivered,Chennai,Tamil Nadu,672093
O804147,2024-11-09 09:15:24,C102239,delivered,Bengaluru,Karnataka,384383
O805563,2024-11-09 09:18:40,C102345,delivered,Ahmedabad,Gujarat,364809
O809801,2024-11-09 09:48:40,C102055,delivered,Lucknow,Uttar Pradesh,215940
O807970,2024-11-09 10:06:07,C100209,delivered,Mumbai,Maharashtra,688725
O805920,2024-11-09 12:40:54,C102252,returned,Kanpur,Uttar Pradesh,489346
O810860,2024-11-09 13:27:53,C102550,delivered,Gurugram,Haryana,670591
O806433,2024-11-09 15:35:56,C100242,delivered,Kolkata,West Bengal,410821
O806556,2024-11-09 15:39:52,C100209,delivered,Mumbai,Maharashtra,688725
O802532,2024-11-09 16:00:49,C101376,delivered,Mumbai,Maharashtra,213565
O801114,2024-11-09 19:22:04,C101435,shipped,Mysuru,Karnataka,275301
O806077,2024-11-09 21:26:00,C102345,returned,Ahmedabad,Gujarat,364809
O810129,2024-11-09 23:49:53,C102196,delivered,Pune,Maharashtra,671133
O802103,2024-11-09 23:53:35,C102643,delivered,Hyderabad,Telangana,176483
O808146,2024-11-10 00:33:20,C102977,processing,Hyderabad,Telangana,213431
O805453,2024-11-10 04:43:22,C101307,delivered,Pune,Maharashtra,372571
O800856,2024-11-10 05:28:23,C101963,returned,Delhi,Delhi,400515
O801785,2024-11-10 06:08:03,C101953,delivered,Bhopal,Madhya Pradesh,353722
O802754,2024-11-10 08:42:47,C100951,delivered,Lucknow,Uttar Pradesh,463351
O800589,2024-11-10 09:58:01,C100936,delivered,Kanpur,Uttar Pradesh,422188
O809435,2024-11-10 10:39:15,C100384,delivered,Gurugram,Haryana,655893
O803859,2024-11-10 20:46:24,C100289,delivered,Chennai,Tamil Nadu,368901
O807479,2024-11-10 21:02:49,C101420,delivered,Ahmedabad,Gujarat,654284
O800111,2024-11-10 22:55:27,C100605,shipped,Mumbai,Maharashtra,358018
O808903,2024-11-10 22:57:59,C101112,delivered,Kolkata,West Bengal,410763
O811582,2024-11-10 23:30:47,C100629,delivered,Indore,Madhya Pradesh,371674
O809960,2024-11-10 23:48:41,C100888,delivered,Chennai,Tamil Nadu,376145
O808422,2024-11-11 00:50:46,C102588,delivered,Kolkata,West Bengal,674596
O808569,2024-11-11 00:53:34,C101368,delivered,Gurugram,Haryana,226062
O807661,2024-11-11 01:40:36,C101991,delivered,Hyderabad,Telangana,623520
O807706,2024-11-11 01:53:15,C100261,delivered,Noida,Uttar Pradesh,260453
O811768,2024-11-11 04:41:55,C102140,cancelled,Lucknow,Uttar Pradesh,166731
O805475,2024-11-11 04:44:06,C101820,delivered,Nagpur,Maharashtra,162132
O806009,2024-11-11 05:58:47,C102130,delivered,Delhi,Delhi,133880
O800158,2024-11-11 06:47:36,C100819,delivered,Bhopal,Madhya Pradesh,145790
O809285,2024-11-11 08:00:38,C100276,delivered,Gurugram,Haryana,206494
O801297,2024-11-11 09:47:49,C101704,delivered,Surat,Gujarat,563116
O802309,2024-11-11 10:33:45,C100359,shipped,Jaipur,Rajasthan,596598
O810765,2024-11-11 11:51:58,C101751,delivered,Mysuru,Karnataka,551913
O809441,2024-11-11 12:30:11,C102577,delivered,Bengaluru,Karnataka,689835
O807788,2024-11-11 14:32:34,C100909,delivered,Lucknow,Uttar Pradesh,122419
O801374,2024-11-11 15:54:08,C102762,delivered,Indore,Madhya Pradesh,246559
O806313,2024-11-11 16:01:03,C102276,processing,Chennai,Tamil Nadu,375953
O803645,2024-11-11 16:19:53,C102890,delivered,Kanpur,Uttar Pradesh,447109
O810566,2024-11-11 16:26:52,C102505,delivered,Hyderabad,Telangana,467509
O803923,2024-11-11 17:12:43,C100824,delivered,Chennai,Tamil Nadu,306211
O808949,2024-11-11 17:54:58,C100387,returned,Lucknow,Uttar Pradesh,301848
O803122,2024-11-11 18:51:30,C100420,delivered,Mysuru,Karnataka,530840
O802897,2024-11-11 20:20:26,C102899,delivered,Mumbai,Maharashtra,378718
O809470,2024-11-11 20:24:41,C100254,delivered,Coimbatore,Tamil Nadu,184408
O808014,2024-11-11 23:05:07,C100233,shipped,Indore,Madhya Pradesh,550126
O801749,2024-11-11 23:09:28,C102121,delivered,Bhopal,Madhya Pradesh,117043
O806134,2024-11-12 00:42:55,C101020,delivered,Lucknow,Uttar Pradesh,476590
O806443,2024-11-12 00:50:24,C101600,delivered,Chennai,Tamil Nadu,530474
O806701,2024-11-12 01:02:18,C101165,delivered,Kolkata,West Bengal,182577
O810728,2024-11-12 04:43:32,C102432,processing,Gurugram,Haryana,219599
O806582,2024-11-12 06:41:51,C101301,delivered,Jaipur,Rajasthan,414359
O801139,2024-11-12 08:38:05,C100950,delivered,Delhi,Delhi,146948
O807659,2024-11-12 09:09:08,C102181,delivered,Pune,Maharashtra,462475
O808900,2024-11-12 09:51:39,C102836,delivered,Delhi,Delhi,130448
O810124,2024-11-12 11:05:48,C101607,delivered,Chennai,Tamil Nadu,434787
O805577,2024-11-12 11:14:10,C100343,delivered,Bengaluru,Karnataka,499715
O801078,2024-11-12 11:34:54,C100819,delivered,Bhopal,Madhya Pradesh,145790
O808962,2024-11-12 12:57:26,C101581,shipped,Mysuru,Karnataka,352802
O809471,2024-11-12 13:43:26,C101560,delivered,Chennai,Tamil Nadu,260853
O803054,2024-11-12 14:21:39,C101828,delivered,Lucknow,Uttar Pradesh,527165
O810734,2024-11-12 15:10:11,C101699,delivered,Mumbai,Maharashtra,479775
O802952,2024-11-12 16:07:20,C102341,delivered,Noida,Uttar Pradesh,471013
O806446,2024-11-12 18:00:38,C100244,delivered,Delhi,Delhi,122818
O808713,2024-11-12 20:07:11,C102533,delivered,Kolkata,West Bengal,500449
O802484,2024-11-12 21:11:45,C102338,delivered,Indore,Madhya Pradesh,632797
O808235,2024-11-12 21:44:51,C101027,delivered,Noida,Uttar Pradesh,219935
O807517,2024-11-12 22:30:32,C102827,delivered,Bengaluru,Karnataka,422067
O802242,2024-11-12 23:24:11,C102583,cancelled,Mysuru,Karnataka,294286
O807848,2024-11-13 00:15:51,C100222,delivered,Noida,Uttar Pradesh,629235
O806020,2024-11-13 01:00:47,C102413,cancelled,Pune,Maharashtra,677660
O811915,2024-11-13 01:18:56,C100710,shipped,Gurugram,Haryana,498388
O806239,2024-11-13 02:48:34,C100503,delivered,Ahmedabad,Gujarat,419878
O808587,2024-11-13 04:26:14,C100002,delivered,Coimbatore,Tamil Nadu,620790
O801494,2024-11-13 04:52:19,C102290,delivered,Pune,Maharashtra,127300
O804280,2024-11-13 09:52:11,C100924,processing,Jaipur,Rajasthan,508422
O804671,2024-11-13 12:10:21,C101073,delivered,Surat,Gujarat,387876
O803357,2024-11-13 12:46:27,C100078,delivered,Chennai,Tamil Nadu,327984
O808509,2024-11-13 12:51:37,C102355,delivered,Kolkata,West Bengal,546841
O806285,2024-11-13 16:54:04,C101313,delivered,Delhi,Delhi,397555
O808045,2024-11-13 20:02:24,C102447,delivered,Bengaluru,Karnataka,606409
O810106,2024-11-13 22:44:23,C102008,returned,Bengaluru,Karnataka,505252
O806478,2024-11-13 23:34:10,C102657,delivered,Ahmedabad,Gujarat,218352
O803978,2024-11-14 00:07:50,C102116,delivered,Nagpur,Maharashtra,140916
O806038,2024-11-14 00:37:19,C100478,delivered,Ahmedabad,Gujarat,543448
O808895,2024-11-14 00:56:27,C101330,delivered,Indore,Madhya Pradesh,635403
O802942,2024-11-14 02:26:59,C100807,delivered,Bhopal,Madhya Pradesh,611994
O810577,2024-11-14 04:05:48,C100365,delivered,Coimbatore,Tamil Nadu,258395
O801382,2024-11-14 07:08:53,C100804,delivered,Coimbatore,Tamil Nadu,307173
O805040,2024-11-14 09:28:24,C100715,delivered,Kanpur,Uttar Pradesh,227907
O809579,2024-11-14 11:59:21,C100408,cancelled,Indore,Madhya Pradesh,228371
O803032,2024-11-14 12:34:41,C100439,delivered,Mysuru,Karnataka,467188
O808867,2024-11-14 15:26:24,C100203,delivered,Pune,Maharashtra,329188
O808128,2024-11-14 16:59:43,C101701,delivered,Nagpur,Maharashtra,290116
O806150,2024-11-14 17:15:29,C100470,cancelled,Pune,Maharashtra,553148
O811380,2024-11-14 19:27:34,C101022,processing,Noida,Uttar Pradesh,204702
O806550,2024-11-14 21:05:32,C102211,delivered,Mumbai,Maharashtra,598075
O800821,2024-11-14 21:09:01,C102199,delivered,Nagpur,Maharashtra,190722
O809420,2024-11-15 01:17:00,C101256,delivered,Indore,Madhya Pradesh,439572
O800984,2024-11-15 01:22:17,C100731,delivered,Bengaluru,Karnataka,515218
O800532,2024-11-15 04:13:03,C100052,delivered,Jaipur,Rajasthan,597849
O807442,2024-11-15 04:33:12,C101884,shipped,Hyderabad,Telangana,374418
O801241,2024-11-15 07:26:13,C102787,delivered,Gurugram,Haryana,461206
O804911,2024-11-15 10:10:38,C100597,cancelled,Mumbai,Maharashtra,630759
O805693,2024-11-15 13:24:08,C102848,delivered,Mysuru,Karnataka,682130
O809904,2024-11-15 14:15:44,C100001,delivered,Bhopal,Madhya Pradesh,591363
O809481,2024-11-15 14:16:52,C100672,delivered,Pune,Maharashtra,695593
O801143,2024-11-15 15:09:34,C102989,delivered,Ahmedabad,Gujarat,181942
O804066,2024-11-15 17:57:54,C100365,delivered,Coimbatore,Tamil Nadu,258395
O802677,2024-11-15 18:13:54,C101482,delivered,Delhi,Delhi,530630
O808165,2024-11-15 18:16:59,C100474,delivered,Hyderabad,Telangana,279708
O800228,2024-11-15 18:30:47,C102271,delivered,Surat,Gujarat,223828
O803831,2024-11-15 18:37:07,C102443,delivered,Kolkata,West Bengal,431243
O801953,2024-11-15 19:38:18,C102181,delivered,Pune,Maharashtra,462475
O802658,2024-11-16 00:20:18,C102738,delivered,Coimbatore,Tamil Nadu,618524
O805728,2024-11-16 01:11:05,C100443,cancelled,Bhopal,Madhya Pradesh,126365
O801896,2024-11-16 01:55:17,C100235,processing,Bengaluru,Karnataka,234746
O805423,2024-11-16 02:11:05,C101526,delivered,Pune,Maharashtra,578163
O809963,2024-11-16 06:02:54,C102699,delivered,Lucknow,Uttar Pradesh,502544
O805770,2024-11-16 06:05:22,C101431,delivered,Bengaluru,Karnataka,521512
O800302,2024-11-16 06:23:12,C102339,delivered,Coimbatore,Tamil Nadu,461444
O808069,2024-11-16 06:27:27,C100349,delivered,Indore,Madhya Pradesh,373456
O809690,2024-11-16 07:04:28,C102936,delivered,Pune,Maharashtra,568189
O809398,2024-11-16 07:52:24,C100126,delivered,Chennai,Tamil Nadu,194667
O810428,2024-11-16 09:12:00,C101195,delivered,Jaipur,Rajasthan,438206
O808389,2024-11-16 11:00:20,C102805,returned,Noida,Uttar Pradesh,432666
O805150,2024-11-16 11:31:00,C100901,delivered,Mysuru,Karnataka,236865
O808958,2024-11-16 13:12:46,C102777,delivered,Mysuru,Karnataka,279319
O809969,2024-11-16 14:28:56,C101908,delivered,Pune,Maharashtra,216147
O811570,2024-11-16 15:37:05,C100763,delivered,Ahmedabad,Gujarat,553035
O807085,2024-11-16 16:10:56,C100498,delivered,Pune,Maharashtra,273944
O810163,2024-11-16 16:35:23,C101015,delivered,Lucknow,Uttar Pradesh,297486
O803596,2024-11-16 17:26:30,C102197,delivered,Mysuru,Karnataka,285231
O811111,2024-11-16 17:46:40,C100776,delivered,Pune,Maharashtra,472470
O804661,2024-11-16 18:21:20,C100975,delivered,Kolkata,West Bengal,120207
O807291,2024-11-16 20:52:09,C101042,delivered,Kolkata,West Bengal,139048
O806652,2024-11-16 22:03:39,C101963,delivered,Delhi,Delhi,400515
O805937,2024-11-17 01:33:56,C100033,cancelled,Nagpur,Maharashtra,252832
O807988,2024-11-17 01:39:24,C101611,delivered,Surat,Gujarat,140531
O805482,2024-11-17 02:40:13,C101539,delivered,Indore,Madhya Pradesh,510723
O811252,2024-11-17 03:31:59,C102562,delivered,Ahmedabad,Gujarat,218138
O805559,2024-11-17 03:41:31,C100276,delivered,Gurugram,Haryana,206494
O810892,2024-11-17 04:23:41,C101908,delivered,Pune,Maharashtra,216147
O809193,2024-11-17 04:49:10,C102326,delivered,Jaipur,Rajasthan,222035
O806247,2024-11-17 06:09:41,C100156,delivered,Ahmedabad,Gujarat,191238
O805001,2024-11-17 07:06:04,C100052,delivered,Jaipur,Rajasthan,597849
O810320,2024-11-17 07:56:54,C100399,delivered,Surat,Gujarat,614136
O808661,2024-11-17 09:12:19,C102817,delivered,Delhi,Delhi,290889
O802552,2024-11-17 11:06:31,C100569,delivered,Kanpur,Uttar Pradesh,430562
O800557,2024-11-17 11:53:45,C100472,delivered,Gurugram,Haryana,416369
O801883,2024-11-17 12:21:23,C102510,delivered,Kolkata,West Bengal,406508
O810449,2024-11-17 13:02:00,C100406,returned,Chennai,Tamil Nadu,383306
O811933,2024-11-17 13:03:08,C102444,delivered,Kolkata,West Bengal,222557
O811125,2024-11-17 13:30:45,C100649,delivered,Mumbai,Maharashtra,514189
O801051,2024-11-17 13:54:07,C101549,delivered,Chennai,Tamil Nadu,230360
O806576,2024-11-17 14:27:48,C102942,cancelled,Kolkata,West Bengal,369820
O808553,2024-11-17 15:53:24,C102179,delivered,Bengaluru,Karnataka,277995
O803552,2024-11-17 17:21:09,C102562,returned,Ahmedabad,Gujarat,218138
O807198,2024-11-17 17:29:36,C102840,delivered,Bengaluru,Karnataka,393590
O810674,2024-11-17 20:59:33,C102216,delivered,Bhopal,Madhya Pradesh,273041
O800573,2024-11-17 21:18:51,C100557,delivered,Bengaluru,Karnataka,279169
O807821,2024-11-17 21:27:38,C100304,delivered,Mumbai,Maharashtra,352223
O809085,2024-11-17 22:13:40,C100196,delivered,Lucknow,Uttar Pradesh,110801
O811276,2024-11-17 23:24:35,C100387,delivered,Lucknow,Uttar Pradesh,301848
O802957,2024-11-18 00:17:07,C102211,delivered,Mumbai,Maharashtra,598075
O806383,2024-11-18 03:11:51,C100065,delivered,Kolkata,West Bengal,493331
O803085,2024-11-18 03:34:05,C102456,delivered,Mysuru,Karnataka,361366
O800740,2024-11-18 06:00:13,C102063,shipped,Noida,Uttar Pradesh,583050
O803986,2024-11-18 07:32:00,C100190,delivered,Nagpur,Maharashtra,659656
O811220,2024-11-18 09:55:09,C101597,delivered,Bengaluru,Karnataka,229107
O806519,2024-11-18 10:54:02,C101717,delivered,Ahmedabad,Gujarat,297223
O810620,2024-11-18 12:02:16,C100232,delivered,Kolkata,West Bengal,406773
