order_id,product_id,seller_id,quantity,list_price,unit_price,item_total
O809353,P50126,S20172,1,64371,50104.39,50104.39
O809353,P51258,S20119,1,144586,105564.88,105564.88
O801801,P50921,S20219,1,5675,4074.99,4074.99
O801801,P51248,S20226,1,9560,9560.0,9560.0
O807396,P50735,S20209,1,4973,3375.3,3375.3
O807396,P51354,S20232,1,18137,13563.33,13563.33
O807396,P50028,S20043,1,817,598.4,598.4
O811007,P50186,S20047,1,32101,30849.16,30849.16
O806679,P50148,S20239,1,18708,15432.31,15432.31
O806410,P50003,S20018,2,779,669.71,1339.42
O806410,P51315,S20085,1,1396,1298.28,1298.28
O801189,P50682,S20209,1,3771,1870.21,1870.21
O810567,P50082,S20100,1,1259,839.73,839.73
O802896,P51177,S20181,1,75998,69490.22,69490.22
O806521,P50984,S20075,3,702,632.84,1898.52
O806521,P50918,S20072,1,11930,9453.46,9453.46
O801047,P50997,S20163,1,4522,2946.22,2946.22
O803299,P50475,S20142,1,3222,2472.31,2472.31
O803299,P50330,S20121,2,74602,57936.8,115873.6
O800738,P50348,S20008,1,10183,9169.67,9169.67
O801059,P51329,S20118,1,2902,2654.31,2654.31
O807730,P50467,S20136,1,4827,4250.31,4250.31
O802981,P50776,S20045,1,48196,42550.85,42550.85
O802981,P50686,S20242,1,149576,148658.2,148658.2
O802981,P51136,S20239,2,4649,3447.97,6895.94
O802981,P50168,S20232,1,25055,16333.35,16333.35
O811938,P51292,S20030,1,4903,4640.45,4640.45
O811938,P51360,S20118,2,126794,111385.49,222770.98
O803939,P51209,S20182,1,6644,5995.91,5995.91
O807086,P50730,S20125,1,78066,74315.16,74315.16
O807086,P51381,S20197,1,22176,22176.0,22176.0
O802012,P51345,S20109,1,62256,56484.34,56484.34
O802012,P50253,S20185,1,40539,36482.94,36482.94
O808910,P50160,S20241,1,6709,4225.32,4225.32
O804345,P51476,S20102,1,5131,4211.2,4211.2
O800542,P50845,S20142,1,14139,10094.16,10094.16
O800542,P50026,S20039,1,11848,8870.17,8870.17
O800542,P50305,S20137,1,3378,2655.92,2655.92
O800542,P50570,S20000,1,7181,3788.83,3788.83
O800816,P50355,S20199,1,51613,44741.08,44741.08
O800816,P50986,S20023,1,5363,4358.11,4358.11
O803198,P51486,S20212,2,25238,22218.03,44436.06
O806085,P51178,S20063,2,2155,1746.41,3492.82
O806085,P50698,S20047,1,4115,2828.88,2828.88
O806085,P50695,S20227,1,4913,3645.66,3645.66
O808202,P51017,S20093,2,1847,1735.69,3471.38
O805549,P50327,S20049,1,7647,6041.6,6041.6
O805549,P50468,S20002,1,4155,2891.92,2891.92
O809503,P51328,S20242,1,973,808.1,808.1
O809503,P50727,S20197,1,9674,8710.02,8710.02
O803370,P50656,S20101,1,5955,5338.21,5338.21
O803370,P50377,S20191,1,884,750.6,750.6
O801945,P51272,S20024,1,44861,34303.43,34303.43
O801945,P50371,S20055,2,24970,20352.86,40705.72
O801914,P50767,S20040,1,8355,6638.78,6638.78
O807506,P50325,S20186,1,72792,47635.99,47635.99
O807506,P50466,S20160,1,962,772.33,772.33
O802046,P51024,S20202,1,10741,7052.36,7052.36
O802046,P50677,S20139,1,12882,11402.93,11402.93
O802046,P50537,S20105,1,28445,21566.68,21566.68
O811258,P51220,S20235,1,36788,28764.47,28764.47
O803722,P50280,S20128,1,3905,3326.59,3326.59
O809429,P50627,S20126,1,16253,12729.16,12729.16
O808370,P50496,S20195,1,145801,145801.0,145801.0
O808370,P50057,S20068,1,31198,23751.44,23751.44
O800195,P50428,S20246,1,6886,6731.71,6731.71
O800195,P50021,S20098,1,24756,16377.16,16377.16
O802833,P51455,S20058,1,14018,10820.01,10820.01
O802833,P50268,S20074,1,78839,71668.94,71668.94
O801235,P50608,S20157,1,32223,23492.36,23492.36
O801235,P51432,S20032,3,4889,3434.84,10304.52
O801933,P51297,S20039,2,13050,9771.94,19543.88
O808803,P50054,S20084,1,7765,7765.0,7765.0
O804480,P50567,S20244,1,5664,3572.43,3572.43
O810984,P50409,S20021,1,90667,73320.68,73320.68
O808126,P51392,S20152,1,97843,86665.51,86665.51
O809449,P50489,S20097,1,7527,6518.01,6518.01
O802834,P50115,S20234,1,10659,7118.51,7118.51
O807048,P51353,S20003,1,7766,6018.72,6018.72
O810866,P50083,S20011,1,64320,39989.72,39989.72
O801362,P50293,S20131,1,5877,3902.67,3902.67
O801362,P51154,S20150,1,6376,5060.02,5060.02
O801362,P50969,S20229,1,3471,2657.62,2657.62
O807120,P50466,S20197,1,962,959.54,959.54
O807120,P50464,S20057,3,11310,8310.66,24931.98
O803275,P50107,S20237,1,90985,72753.43,72753.43
O803278,P50564,S20224,1,46185,37980.18,37980.18
O804784,P51451,S20104,1,6271,5473.33,5473.33
O804784,P50382,S20118,1,5827,4274.06,4274.06
O803865,P50790,S20034,1,105570,92986.57,92986.57
O803865,P51370,S20057,2,18596,17650.64,35301.28
O803865,P50159,S20243,1,10388,8997.6,8997.6
O803117,P50229,S20224,1,4547,4056.4,4056.4
O804831,P51227,S20241,1,33571,23646.63,23646.63
O803338,P50531,S20005,1,46084,40124.76,40124.76
O811179,P50389,S20134,1,139451,115821.31,115821.31
O811179,P51026,S20148,1,132966,87256.63,87256.63
O800231,P50328,S20142,1,7376,6901.47,6901.47
O809284,P50032,S20193,2,1491,1319.74,2639.48
O803369,P50931,S20086,1,13240,10595.16,10595.16
O806379,P50831,S20246,2,5734,4661.42,9322.84
O800828,P50395,S20194,1,7942,4986.75,4986.75
O806334,P50701,S20139,1,6756,5189.86,5189.86
O806334,P50281,S20048,1,26316,23940.6,23940.6
O810275,P50804,S20206,1,79752,71836.38,71836.38
O810275,P51393,S20189,1,163,117.53,117.53
O810275,P51199,S20032,1,12087,9513.72,9513.72
O810057,P50138,S20237,1,7891,6112.14,6112.14
O805748,P50452,S20060,1,36951,33927.35,33927.35
O805748,P51303,S20012,1,140161,131840.41,131840.41
O807669,P51250,S20140,1,74993,69483.07,69483.07
O808051,P50603,S20186,2,2668,2418.36,4836.72
O808363,P50349,S20027,1,10171,6929.85,6929.85
O808363,P50530,S20076,1,31739,31530.7,31530.7
O804994,P51335,S20151,1,82225,78722.51,78722.51
O806763,P51328,S20102,1,973,657.82,657.82
O810601,P50108,S20157,1,66169,50755.97,50755.97
O806528,P50722,S20227,2,25693,19300.57,38601.14
O805731,P50498,S20003,1,17437,16779.59,16779.59
O805731,P50056,S20012,1,9764,7365.69,7365.69
O805579,P51118,S20203,1,11237,11237.0,11237.0
O805579,P50633,S20128,1,9932,9850.44,9850.44
O805270,P50253,S20171,1,40539,35065.53,35065.53
O802115,P50848,S20123,1,2532,1818.87,1818.87
O807076,P50144,S20048,1,7252,4541.83,4541.83
O807076,P50782,S20208,1,59763,52033.0,52033.0
O807076,P50965,S20023,1,1182,899.14,899.14
O802386,P51469,S20033,1,5477,4712.43,4712.43
O807695,P50167,S20166,1,114831,74995.04,74995.04
O804194,P50138,S20169,1,7891,5758.89,5758.89
O804194,P50377,S20134,1,884,802.51,802.51
O809337,P50268,S20150,1,78839,68619.25,68619.25
O809337,P50336,S20020,1,181,143.54,143.54
O809337,P51051,S20245,1,2728,2217.81,2217.81
O805783,P50465,S20042,1,73821,69948.25,69948.25
O800342,P51179,S20187,1,498,390.6,390.6
O810961,P50943,S20151,1,63769,52122.95,52122.95
O805970,P51462,S20099,1,1885,1543.2,1543.2
O805970,P51039,S20194,1,1024,813.53,813.53
O805970,P51191,S20092,1,10364,10364.0,10364.0
O805970,P50915,S20155,1,2727,1921.58,1921.58
O811026,P50230,S20065,1,1405,1021.26,1021.26
O811026,P50602,S20131,1,2968,2545.38,2545.38
O807236,P51255,S20208,1,26398,26398.0,26398.0
O807236,P50352,S20083,1,12707,9639.79,9639.79
O807550,P50513,S20163,2,7946,6700.04,13400.08
O808192,P50204,S20126,1,12723,8696.37,8696.37
O808192,P51281,S20056,1,63172,45155.34,45155.34
O808192,P50383,S20089,1,20268,11900.08,11900.08
O808406,P51380,S20056,1,1549,1440.57,1440.57
O801225,P50324,S20213,1,28199,20689.0,20689.0
O801225,P50069,S20018,1,22077,20370.27,20370.27
O801225,P50561,S20030,1,6043,4113.28,4113.28
O802989,P50175,S20169,1,22373,17756.79,17756.79
O802989,P50510,S20187,1,9307,5879.85,5879.85
O806227,P51175,S20216,1,14526,11169.32,11169.32
O806227,P50720,S20157,1,49809,33285.15,33285.15
O805042,P50392,S20175,1,47184,38677.27,38677.27
O800518,P50244,S20245,2,1202,1030.16,2060.32
O800518,P51145,S20126,1,36550,19540.52,19540.52
O805432,P51191,S20072,1,10364,8078.84,8078.84
O800564,P50935,S20233,1,737,639.22,639.22
O809459,P50129,S20157,1,1132,1008.3,1008.3
O803699,P50584,S20040,1,13907,8793.2,8793.2
O804093,P50608,S20159,1,32223,32223.0,32223.0
O803111,P51042,S20238,2,42478,41789.19,83578.38
O800152,P50672,S20186,1,1303,1079.24,1079.24
O807056,P50503,S20108,1,3336,3336.0,3336.0
O811798,P50748,S20047,1,851,781.84,781.84
O802518,P50541,S20078,1,11097,9086.97,9086.97
O802518,P50998,S20227,1,31404,22202.97,22202.97
O801196,P51140,S20226,1,14717,10339.29,10339.29
O802117,P51213,S20192,1,1788,1328.75,1328.75
O802117,P50897,S20148,1,7290,6779.7,6779.7
O802117,P50002,S20163,1,8112,7777.54,7777.54
O811600,P50901,S20066,1,6758,5732.72,5732.72
O806769,P51356,S20078,1,3309,2268.62,2268.62
O803105,P51363,S20087,1,4615,3396.11,3396.11
O806344,P50159,S20015,1,10388,7605.32,7605.32
O806344,P50894,S20127,1,2044,1900.92,1900.92
O806344,P50827,S20185,1,8191,5960.42,5960.42
O806729,P51438,S20134,1,254,225.65,225.65
O800970,P51288,S20207,1,1063,966.04,966.04
O800970,P50066,S20155,1,1763,1285.64,1285.64
O800970,P51118,S20177,3,11237,10232.49,30697.47
O803969,P50579,S20011,1,4656,3367.7,3367.7
O805758,P50240,S20152,1,1551,1239.59,1239.59
O805758,P51040,S20029,1,6235,3295.78,3295.78
O805665,P50748,S20071,1,851,748.67,748.67
O805665,P50414,S20138,1,1093,716.55,716.55
O805665,P50220,S20187,1,49277,47291.96,47291.96
O809339,P50714,S20041,1,7487,5473.64,5473.64
O805405,P50700,S20099,1,713,566.7,566.7
O801834,P50863,S20227,1,28766,23071.95,23071.95
O801834,P51063,S20110,1,12817,9244.35,9244.35
O801834,P51154,S20182,1,6376,4306.68,4306.68
O800977,P50689,S20246,1,538,432.93,432.93
O800977,P51152,S20163,1,12886,11979.31,11979.31
O806579,P50191,S20048,1,3712,3452.16,3452.16
O805632,P50424,S20173,2,56438,50186.27,100372.54
O805632,P50455,S20093,1,87278,60883.66,60883.66
O805632,P50810,S20197,1,6916,4713.24,4713.24
O811940,P51248,S20245,1,9560,8238.77,8238.77
O811940,P51198,S20034,1,17460,15553.62,15553.62
O803208,P51339,S20093,1,51571,43300.82,43300.82
O810010,P51200,S20013,1,118143,114098.56,114098.56
O805688,P51116,S20164,1,469,333.71,333.71
O807047,P51294,S20219,1,1463,1137.77,1137.77
O807400,P50892,S20039,1,1081,618.77,618.77
O803450,P50605,S20179,1,9106,6583.25,6583.25
O803450,P50433,S20040,3,7770,7226.1,21678.3
O803450,P50747,S20121,2,72553,49950.74,99901.48
O807471,P51483,S20132,1,10915,8550.5,8550.5
O807471,P51147,S20020,1,3876,2997.12,2997.12
O807471,P50724,S20182,1,611,489.68,489.68
O809205,P50668,S20176,1,66057,52255.49,52255.49
O811432,P50924,S20060,1,8270,6079.15,6079.15
O807102,P50079,S20133,1,33897,29748.25,29748.25
O807102,P50370,S20113,2,5190,3342.2,6684.4
O801690,P51118,S20178,2,11237,5538.0,11076.0
O801690,P51212,S20188,1,2427,2123.71,2123.71
O802939,P50864,S20061,1,254,228.28,228.28
O807387,P50121,S20023,2,58744,48453.48,96906.96
O804486,P50833,S20051,1,71806,71141.06,71141.06
O804486,P51067,S20015,1,2611,2192.62,2192.62
O804486,P50259,S20134,1,134454,94797.69,94797.69
O801640,P50806,S20041,1,5205,3929.89,3929.89
O801640,P51211,S20217,1,950,927.11,927.11
O810618,P50816,S20020,1,17586,12480.12,12480.12
O802244,P50260,S20175,2,1451,1032.95,2065.9
O802244,P50556,S20059,1,43604,32699.17,32699.17
O802263,P51083,S20209,3,61754,45859.44,137578.32
O802263,P51287,S20144,2,5457,3504.57,7009.14
O806693,P50547,S20148,1,6909,5679.64,5679.64
O806693,P50936,S20179,1,24332,18994.41,18994.41
O806693,P51033,S20133,1,4876,3378.92,3378.92
O803481,P50803,S20146,1,7513,5295.59,5295.59
O803481,P50102,S20193,1,70983,59313.91,59313.91
O803481,P50909,S20146,1,10924,8551.17,8551.17
O807652,P50843,S20243,1,14657,13627.16,13627.16
O804263,P51134,S20149,1,49362,36401.44,36401.44
O800995,P50784,S20207,1,2695,2171.82,2171.82
O804584,P50532,S20024,1,1521,1349.14,1349.14
O805657,P50500,S20171,1,127,127.0,127.0
O811971,P51228,S20138,1,8509,6830.42,6830.42
O811971,P50096,S20075,1,812,777.27,777.27
O811971,P50821,S20155,2,1594,1512.48,3024.96
O810693,P50396,S20065,1,50030,50030.0,50030.0
O810693,P50561,S20165,1,6043,3587.67,3587.67
O806817,P50495,S20075,1,8510,8407.78,8407.78
O810084,P51387,S20024,1,139965,91075.68,91075.68
O810084,P50256,S20001,1,33245,21791.27,21791.27
O810084,P50204,S20032,1,12723,10099.72,10099.72
O810488,P51365,S20125,1,4671,3640.98,3640.98
O810488,P50498,S20140,1,17437,14050.26,14050.26
O810488,P50191,S20183,1,3712,3112.08,3112.08
O810075,P51147,S20051,1,3876,3003.01,3003.01
O810075,P51149,S20044,1,5520,5070.24,5070.24
O810075,P50192,S20049,1,8125,7537.84,7537.84
O801478,P50237,S20186,1,17535,10394.72,10394.72
O801478,P51271,S20191,1,1199,922.66,922.66
O803527,P50224,S20247,1,24765,18456.26,18456.26
O803486,P51212,S20116,2,2427,1924.74,3849.48
O803486,P50772,S20087,1,336,302.1,302.1
O804310,P51245,S20211,1,6260,5942.05,5942.05
O809901,P50964,S20083,1,112905,86496.3,86496.3
O809901,P50618,S20174,1,1633,1461.64,1461.64
O804073,P51113,S20139,1,3046,2228.88,2228.88
O810381,P51426,S20106,1,14810,12052.09,12052.09
O810381,P50056,S20172,1,9764,6437.63,6437.63
O810381,P50519,S20164,1,6567,4890.07,4890.07
O806563,P51481,S20106,1,3253,1599.2,1599.2
O806563,P51425,S20112,1,1986,1638.82,1638.82
O806563,P50872,S20121,1,2149,1717.11,1717.11
O800016,P50394,S20114,1,10486,8681.96,8681.96
O810115,P50957,S20135,1,9263,5674.97,5674.97
O810115,P50157,S20099,1,37546,30355.12,30355.12
O802348,P50126,S20111,1,64371,62178.36,62178.36
O802348,P50983,S20237,1,1089,713.83,713.83
O808140,P50236,S20096,1,116,111.29,111.29
O800506,P50332,S20245,2,9442,7082.93,14165.86
O810206,P51059,S20030,1,76108,69275.01,69275.01
O810654,P50624,S20101,3,2562,2328.08,6984.24
O810654,P51178,S20156,1,2155,1875.7,1875.7
O810654,P50909,S20017,1,10924,7831.34,7831.34
O810654,P50117,S20183,1,492,407.85,407.85
O811403,P51345,S20019,1,62256,54169.63,54169.63
O811403,P51290,S20107,1,1806,1231.93,1231.93
O811403,P51385,S20071,1,6583,4090.58,4090.58
O800045,P50484,S20103,1,7259,5500.18,5500.18
O801984,P50815,S20114,1,30511,26964.43,26964.43
O807824,P51253,S20045,2,7528,6363.65,12727.3
O802869,P50420,S20100,1,7146,5131.4,5131.4
O804978,P51420,S20087,2,41444,41274.72,82549.44
O804553,P50809,S20128,2,3654,2848.81,5697.62
O808455,P50410,S20057,1,9608,9608.0,9608.0
O802017,P50321,S20115,1,112160,99152.36,99152.36
O801952,P50302,S20066,1,1476,904.52,904.52
O801952,P51498,S20101,1,127406,106943.9,106943.9
O807755,P50843,S20074,1,14657,8708.45,8708.45
O802289,P50523,S20041,1,507,432.09,432.09
O802289,P50450,S20231,2,68881,48567.67,97135.34
O804683,P50537,S20104,1,28445,27838.25,27838.25
O804683,P50410,S20230,1,9608,8749.12,8749.12
O805655,P50108,S20170,1,66169,44204.44,44204.44
O805655,P51186,S20130,1,33416,27986.38,27986.38
O810521,P51036,S20148,1,49078,45133.04,45133.04
O810521,P51150,S20196,1,1682,1269.79,1269.79
O810521,P50757,S20064,1,10408,7927.89,7927.89
O811581,P50823,S20237,2,15508,11267.84,22535.68
O811581,P50452,S20205,1,36951,35890.96,35890.96
O800240,P50170,S20241,1,5888,4578.0,4578.0
O803521,P51232,S20118,1,36726,30109.59,30109.59
O800257,P50761,S20067,1,13052,7720.72,7720.72
O811923,P50338,S20018,1,128,95.69,95.69
O808023,P50058,S20174,1,4157,3624.18,3624.18
O808023,P50506,S20147,1,57324,43166.76,43166.76
O807672,P51291,S20111,1,11697,11697.0,11697.0
O806631,P50479,S20134,1,1962,1746.01,1746.01
O810838,P50668,S20059,1,66057,48679.91,48679.91
O808298,P50944,S20047,1,64420,48310.18,48310.18
O808298,P51023,S20243,1,4574,4168.25,4168.25
O808298,P50447,S20136,1,10438,9292.04,9292.04
O810151,P50882,S20230,1,2152,1563.65,1563.65
O809808,P51157,S20161,1,33032,24126.59,24126.59
O806336,P50212,S20169,1,32868,25538.97,25538.97
O805964,P50098,S20012,1,19972,16429.74,16429.74
O802302,P51294,S20195,1,1463,1333.27,1333.27
O806138,P50657,S20163,1,4658,3229.29,3229.29
O806138,P51072,S20146,1,6638,5711.19,5711.19
O806138,P50174,S20208,1,2005,1845.67,1845.67
O802655,P50900,S20059,1,9408,8055.22,8055.22
O809051,P50804,S20088,1,79752,57418.0,57418.0
O809051,P50488,S20013,1,2125,1453.07,1453.07
O809051,P51029,S20004,1,1694,1496.38,1496.38
O809357,P50553,S20232,1,344,325.76,325.76
O809357,P51330,S20119,1,7612,3806.76,3806.76
O809357,P51490,S20249,1,51153,32848.45,32848.45
O801307,P50527,S20109,1,1730,1665.9,1665.9
O802619,P50727,S20006,1,9674,7171.01,7171.01
O810180,P50072,S20205,1,3800,3800.0,3800.0
O810180,P50066,S20224,1,1763,1602.33,1602.33
O803799,P50592,S20075,1,9454,8792.22,8792.22
O806341,P50026,S20179,1,11848,10239.62,10239.62
O806341,P51449,S20131,1,17538,14033.97,14033.97
O806341,P50575,S20179,1,133190,101491.54,101491.54
O809249,P50433,S20183,1,7770,6543.39,6543.39
O802095,P51414,S20005,1,2751,1693.45,1693.45
O810388,P51352,S20064,1,2863,2187.55,2187.55
O806694,P50055,S20083,1,12467,7782.78,7782.78
O806694,P50266,S20089,1,8839,7710.34,7710.34
O806694,P51416,S20234,1,6262,5823.66,5823.66
O803716,P50768,S20214,1,30439,22312.21,22312.21
O803716,P51202,S20075,2,6665,6163.88,12327.76
O804716,P50548,S20012,1,49113,20468.63,20468.63
O804716,P50100,S20058,1,17024,17024.0,17024.0
O810839,P51491,S20056,1,9111,6037.09,6037.09
O810839,P50644,S20081,1,21026,13134.22,13134.22
O810839,P51227,S20094,3,33571,24294.56,72883.68
O806436,P51300,S20045,1,23285,17791.36,17791.36
O806436,P50467,S20113,1,4827,4294.33,4294.33
O806436,P50022,S20052,1,1304,891.82,891.82
O803608,P50696,S20155,1,7498,5627.49,5627.49
O809467,P50326,S20196,1,41488,41488.0,41488.0
O809467,P50576,S20166,1,1833,1796.89,1796.89
O806310,P50920,S20019,1,32832,29040.98,29040.98
O806310,P50658,S20147,1,1499,1150.43,1150.43
O807520,P50536,S20097,3,3118,1468.1,4404.3
O808902,P50379,S20177,1,3111,2472.16,2472.16
O803921,P50849,S20141,1,38608,35260.73,35260.73
O803921,P50125,S20014,1,1290,941.22,941.22
O803921,P50441,S20163,1,1299,907.01,907.01
O803101,P50828,S20029,1,19842,16416.33,16416.33
O806498,P50043,S20145,1,4859,3279.93,3279.93
O807885,P50660,S20225,2,78347,54322.38,108644.76
O804072,P51382,S20025,1,90836,88500.58,88500.58
O805055,P50198,S20099,2,26276,22001.84,44003.68
O801693,P50652,S20238,1,124806,84498.36,84498.36
O807637,P50307,S20127,1,7785,7595.34,7595.34
O809957,P51380,S20107,1,1549,1215.45,1215.45
O801744,P51112,S20082,1,37561,34764.87,34764.87
O800044,P51197,S20191,1,10045,6028.33,6028.33
O800044,P51388,S20105,1,29834,29277.9,29277.9
O811831,P50473,S20195,2,827,553.04,1106.08
O811831,P50235,S20105,1,6833,4881.77,4881.77
O811831,P50224,S20218,1,24765,17126.41,17126.41
O810123,P50359,S20054,1,97043,81569.69,81569.69
O804698,P50423,S20066,1,5656,4534.53,4534.53
O804698,P51014,S20112,1,44691,35609.15,35609.15
O802585,P51077,S20043,3,6340,4006.06,12018.18
O802585,P50666,S20186,1,33374,28414.53,28414.53
O802585,P50334,S20126,2,4936,4532.51,9065.02
O802585,P50898,S20139,1,12183,8397.48,8397.48
O801995,P50604,S20163,1,12084,11383.13,11383.13
O801995,P50094,S20102,1,1129,723.33,723.33
O802623,P50314,S20129,1,58306,45687.65,45687.65
O811298,P50487,S20123,1,21667,15628.6,15628.6
O811298,P51398,S20041,1,35040,35040.0,35040.0
O811298,P50887,S20249,1,4817,4077.11,4077.11
O800244,P51041,S20161,1,811,723.92,723.92
O800244,P50663,S20101,1,9388,7249.57,7249.57
O810215,P50828,S20030,1,19842,16373.91,16373.91
O804380,P50636,S20068,1,2178,1854.63,1854.63
O800916,P50885,S20147,1,114067,97768.43,97768.43
O800916,P50952,S20037,1,11410,11410.0,11410.0
O800916,P50686,S20074,1,149576,111592.31,111592.31
O804507,P50220,S20094,1,49277,46769.01,46769.01
O804507,P50879,S20123,1,1738,1169.36,1169.36
O811865,P51444,S20088,1,132007,132007.0,132007.0
O809980,P50036,S20131,1,3543,2529.56,2529.56
O809980,P51352,S20084,1,2863,2126.69,2126.69
O803059,P51166,S20061,1,1960,1469.3,1469.3
O800037,P50971,S20104,1,4040,3826.46,3826.46
O801533,P51395,S20128,1,53586,35468.88,35468.88
O802102,P51326,S20169,2,76815,63042.15,126084.3
O801285,P51023,S20178,1,4574,4460.45,4460.45
O809450,P50204,S20112,1,12723,7969.82,7969.82
O808358,P50270,S20036,1,671,628.6,628.6
O801150,P50181,S20170,1,1371,1172.43,1172.43
O804993,P50630,S20219,1,3321,2066.89,2066.89
O800423,P50573,S20244,1,102281,82762.62,82762.62
O802116,P50280,S20189,1,3905,3875.89,3875.89
O802116,P51035,S20050,3,1436,1418.26,4254.78
O804860,P51288,S20052,1,1063,981.17,981.17
O804860,P50636,S20000,1,2178,1748.62,1748.62
O806331,P50857,S20191,1,3831,2808.12,2808.12
O806331,P50292,S20143,2,6806,4098.42,8196.84
O807789,P50136,S20001,1,228,225.94,225.94
O801600,P50196,S20129,1,2838,1795.52,1795.52
O801600,P50454,S20234,1,28521,19798.11,19798.11
O803293,P51118,S20057,1,11237,7575.89,7575.89
O807878,P51259,S20016,1,55678,54081.06,54081.06
O802293,P50612,S20213,1,195,168.21,168.21
O809151,P50006,S20207,1,1614,1195.59,1195.59
O809151,P50388,S20204,1,1394,1205.73,1205.73
O809151,P51148,S20006,1,8400,6632.91,6632.91
O808068,P51232,S20113,1,36726,30389.24,30389.24
O803331,P50676,S20061,2,74113,49740.72,99481.44
O809525,P51315,S20144,1,1396,905.82,905.82
O809525,P50986,S20020,2,5363,5359.7,10719.4
O804092,P50512,S20222,1,37098,29755.18,29755.18
O804937,P50717,S20248,1,339,330.4,330.4
O804304,P50500,S20206,1,127,127.0,127.0
O804304,P50443,S20063,2,61884,51207.27,102414.54
O804304,P50475,S20042,1,3222,2876.73,2876.73
O811564,P50808,S20086,1,6799,4010.53,4010.53
O811564,P51472,S20244,1,8043,6927.99,6927.99
O810353,P50903,S20180,1,12970,7397.93,7397.93
O810353,P51004,S20168,3,1670,1290.35,3871.05
O801253,P50040,S20237,1,39765,33414.13,33414.13
O800610,P50378,S20025,1,1203,1036.06,1036.06
O802912,P50092,S20221,1,16947,16623.56,16623.56
O802912,P51127,S20202,3,13908,13908.0,41724.0
O809643,P50364,S20101,1,40427,34747.4,34747.4
O804136,P51264,S20025,2,3795,2723.62,5447.24
O808650,P51283,S20069,1,8649,6237.91,6237.91
O804838,P51193,S20237,1,1989,1374.35,1374.35
O807090,P50257,S20066,2,1667,1662.09,3324.18
O805411,P51273,S20114,1,35012,27048.08,27048.08
O805411,P50989,S20216,1,23399,20361.78,20361.78
O810740,P50915,S20232,1,2727,1436.34,1436.34
O810740,P50029,S20206,1,19604,10802.58,10802.58
O810740,P51105,S20058,1,2720,1848.76,1848.76
O803591,P50285,S20020,2,95162,85073.46,170146.92
O808584,P50354,S20041,1,5248,4880.64,4880.64
O808584,P51280,S20069,1,25385,23882.45,23882.45
O807790,P51337,S20022,1,11095,8381.55,8381.55
O807790,P50534,S20184,1,115502,86925.73,86925.73
O802886,P51018,S20118,1,3462,2771.63,2771.63
O804183,P50940,S20052,1,8694,6772.53,6772.53
O809673,P51255,S20125,1,26398,18973.85,18973.85
O809673,P51429,S20203,2,5302,3594.25,7188.5
O808198,P50304,S20154,1,36171,34576.11,34576.11
O806820,P50374,S20189,1,30371,24780.07,24780.07
O806820,P50252,S20206,1,7764,5491.53,5491.53
O803680,P50815,S20199,1,30511,27822.74,27822.74
O804894,P51067,S20024,1,2611,2075.0,2075.0
O809145,P51213,S20170,1,1788,1226.61,1226.61
O801175,P50751,S20175,1,5787,3353.89,3353.89
O809464,P50892,S20060,1,1081,1005.33,1005.33
O809464,P50552,S20146,1,1782,1395.14,1395.14
O809464,P51487,S20034,1,42423,33292.06,33292.06
O804089,P50666,S20020,1,33374,24171.42,24171.42
O805458,P50479,S20017,1,1962,1296.39,1296.39
O805458,P50609,S20220,1,11814,10091.1,10091.1
O805458,P50056,S20090,1,9764,7566.88,7566.88
O809396,P51193,S20039,3,1989,1530.81,4592.43
O809396,P50779,S20073,1,4809,4537.13,4537.13
O811731,P51489,S20180,1,8630,7279.35,7279.35
O811731,P50849,S20004,1,38608,31850.88,31850.88
O811731,P50571,S20149,1,2881,2557.22,2557.22
O801038,P50575,S20119,1,133190,128951.01,128951.01
O801038,P50771,S20183,1,449,359.35,359.35
O811398,P51446,S20141,2,7507,5095.37,10190.74
O811398,P51426,S20167,2,14810,9630.54,19261.08
O807403,P50940,S20000,1,8694,6799.64,6799.64
O804891,P51084,S20204,3,11709,9843.3,29529.9
O804891,P50243,S20154,1,9305,7429.67,7429.67
O803080,P50414,S20176,1,1093,930.16,930.16
O811331,P51200,S20111,1,118143,87282.35,87282.35
O801565,P50670,S20057,1,8449,7857.57,7857.57
O801565,P50553,S20080,1,344,303.27,303.27
O809557,P50943,S20199,1,63769,49967.11,49967.11
O809557,P51043,S20091,1,1875,1695.54,1695.54
O805194,P51135,S20025,1,372,289.38,289.38
O800859,P50723,S20019,1,1969,1493.33,1493.33
O800859,P50607,S20082,1,5099,4302.34,4302.34
O801902,P51039,S20141,1,1024,945.49,945.49
O808497,P50506,S20241,1,57324,43078.04,43078.04
O801513,P51080,S20121,1,27210,19967.55,19967.55
O810997,P51298,S20152,1,15260,13253.58,13253.58
O802994,P50734,S20163,1,3412,3107.78,3107.78
O803652,P51036,S20155,1,49078,40290.78,40290.78
O801875,P50362,S20007,1,149678,144082.42,144082.42
O801898,P51355,S20048,1,3457,3293.7,3293.7
O801898,P51456,S20224,1,61471,56079.35,56079.35
O805885,P51262,S20005,1,11586,7703.96,7703.96
O804228,P51433,S20216,1,3272,2729.91,2729.91
O800173,P50546,S20000,1,6046,4125.84,4125.84
O805289,P51192,S20125,1,14466,13046.85,13046.85
O805289,P51417,S20093,1,2856,2265.3,2265.3
O800579,P50331,S20132,1,26145,19238.76,19238.76
O800579,P51013,S20072,1,507,407.17,407.17
