order_id,payment_type,amount,shipping_fee
O803676,COD,,0
O800836,Credit Card,,0
O807252,NetBanking,,0
O802399,UPI,,0
O803663,UPI,,0
O800391,Credit Card,,0
O800280,Credit Card,,0
O811706,COD,,0
O806327,UPI,,0
O803942,UPI,,0
O805014,UPI,,0
O805360,UPI,,0
O800088,UPI,,0
O805603,COD,,0
O806125,NetBanking,,0
O805276,UPI,,0
O803970,UPI,,0
O811621,NetBanking,,0
O806101,NetBanking,,40
O801145,Debit Card,,0
O806802,COD,,0
O802075,Debit Card,,0
O806698,Credit Card,,0
O804514,NetBanking,,0
O804148,UPI,,0
O801046,Debit Card,,0
O803332,UPI,,0
O809635,Credit Card,,0
O800030,UPI,,0
O804758,Wallet,,0
O808608,UPI,,0
O804489,UPI,,60
O801283,UPI,,0
O801862,UPI,,0
O807870,Credit Card,,0
O809197,UPI,,0
O810070,Credit Card,,0
O803895,UPI,,0
O804924,Wallet,,0
O807200,UPI,,0
O809247,UPI,,0
O805918,Credit Card,,0
O804887,Debit Card,,0
O810452,Wallet,,0
O804234,Debit Card,,0
O809232,Wallet,,0
O805350,Credit Card,,0
O808935,COD,,0
O804641,Credit Card,,0
O800923,Debit Card,,0
O806195,UPI,,0
O800832,UPI,,0
O806653,UPI,,0
O802359,UPI,,0
O811554,Credit Card,,0
O800762,Credit Card,,0
O801487,COD,,0
O803932,UPI,,0
O807528,Credit Card,,0
O800529,UPI,,0
O804264,UPI,,0
O801358,UPI,,0
O800367,COD,,0
O804667,Credit Card,,0
O802094,COD,,0
O807663,Credit Card,,0
O804840,COD,,0
O809515,NetBanking,,0
O801107,Credit Card,,0
O806022,COD,,0
O808070,UPI,,0
O801505,UPI,,0
O809448,Credit Card,,0
O811890,NetBanking,,0
O805056,Debit Card,,0
O806949,Debit Card,,0
O806459,UPI,,0
O807736,COD,,0
O804733,Wallet,,0
O811387,Credit Card,,0
O804483,Credit Card,,0
O803884,Credit Card,,0
O808679,UPI,,0
O807354,UPI,,0
O809528,COD,,0
O810626,Debit Card,,0
O805204,UPI,,0
O809558,Credit Card,,0
O801138,Wallet,,0
O801872,Credit Card,,0
O809539,COD,,0
O810195,COD,,0
O803318,UPI,,0
O802971,Credit Card,,0
O808391,Credit Card,,0
O805168,Debit Card,,0
O804898,UPI,,0
O807959,UPI,,0
O803576,UPI,,0
O802339,Debit Card,,0
O805274,Credit Card,,0
O807079,Credit Card,,0
O810211,COD,,0
O802093,Credit Card,,0
O803375,Wallet,,0
O809926,UPI,,0
O810799,UPI,,0
O803207,UPI,,0
O806074,UPI,,0
O801552,UPI,,0
O811443,Credit Card,,0
O810004,UPI,,0
O803217,COD,,0
O809933,Credit Card,,0
O803494,Credit Card,,0
O811609,UPI,,60
O809992,UPI,,0
O800978,UPI,,0
O805157,UPI,,0
O800524,Debit Card,,0
O806602,Credit Card,,0
O804559,UPI,,0
O809888,UPI,,0
O810361,COD,,0
O810670,Credit Card,,0
O811343,Debit Card,,0
O807305,Credit Card,,0
O806780,Wallet,,0
O801133,UPI,,0
O809544,NetBanking,,0
O808067,Debit Card,,0
O801406,Debit Card,,0
O800332,COD,,0
O809812,UPI,,0
O806274,COD,,0
O811863,UPI,,0
O809009,Debit Card,,0
O808724,UPI,,0
O804527,Debit Card,,0
O811492,UPI,,0
O810584,NetBanking,,0
O809305,UPI,,0
O805819,Debit Card,,0
O810547,Credit Card,,0
O802858,UPI,,0
O803353,Credit Card,,0
O801207,UPI,,60
O801429,Wallet,,0
O806978,Debit Card,,0
O804273,Credit Card,,0
O805776,COD,,0
O809508,UPI,,0
O811476,UPI,,0
O802746,Debit Card,,0
O803562,COD,,0
O809153,Debit Card,,0
O804690,UPI,,0
O801036,COD,,0
O800165,UPI,,0
O800598,COD,,0
O801464,Wallet,,0
O809640,Debit Card,,0
O806627,UPI,,0
O810947,UPI,,0
O808193,NetBanking,,0
O802274,UPI,,0
O801276,Debit Card,,0
O808612,UPI,,0
O807980,UPI,,0
O804685,Debit Card,,0
O809689,Debit Card,,0
O801866,Credit Card,,0
O809843,UPI,,0
O811721,COD,,0
O803601,UPI,,0
O803506,UPI,,40
O804534,Credit Card,,0
O803487,Credit Card,,0
O807248,UPI,,0
O808445,Wallet,,0
O807391,Wallet,,0
O800005,COD,,0
O803878,UPI,,0
O801137,Credit Card,,0
O803345,COD,,0
O800316,UPI,,0
O808078,UPI,,0
O808667,UPI,,0
O802051,Wallet,,0
O805116,UPI,,0
O807684,Debit Card,,0
O811654,COD,,0
O804748,UPI,,0
O805469,UPI,,0
O809817,UPI,,0
O804097,Debit Card,,0
O808079,UPI,,0
O811576,Credit Card,,0
O811664,UPI,,0
O808496,COD,,0
O806240,Credit Card,,0
O800726,UPI,,0
O807179,COD,,40
O801795,UPI,,0
O802617,Credit Card,,0
O810063,UPI,,0
O805471,UPI,,0
O810334,UPI,,0
O807625,UPI,,0
O802492,Wallet,,0
O803795,Credit Card,,0
O802540,UPI,,0
O800251,Wallet,,0
O811487,UPI,,0
O806469,COD,,0
O810653,COD,,0
O806376,Credit Card,,0
O810499,Debit Card,,0
O802354,UPI,,0
O806352,Credit Card,,0
O808775,COD,,0
O804864,COD,,0
O807605,UPI,,0
O800046,UPI,,0
O807147,Debit Card,,0
O806071,UPI,,0
O803520,COD,,0
O809790,Credit Card,,0
O800893,Credit Card,,0
O811427,UPI,,0
O807275,Credit Card,,0
O805328,COD,,0
O800387,Credit Card,,40
O801367,UPI,,0
O811372,Credit Card,,0
O806715,UPI,,0
O809871,Credit Card,,0
O800944,UPI,,0
O810527,UPI,,0
O810565,NetBanking,,0
O811076,Credit Card,,0
O804107,Credit Card,,0
O802427,COD,,0
O803231,UPI,,0
O810952,COD,,0
O802988,COD,,0
O806311,Credit Card,,0
O810606,Credit Card,,0
O802517,UPI,,0
O808253,Credit Card,,0
O802034,Credit Card,,0
O801422,Credit Card,,0
O800594,COD,,0
O808092,UPI,,0
O800871,UPI,,0
O808089,COD,,0
O809897,UPI,,0
O807222,Credit Card,,0
O810933,COD,,0
O806025,UPI,,0
O807713,COD,,0
O810898,UPI,,0
O804607,Wallet,,0
O805909,Debit Card,,0
O802485,UPI,,0
O805734,UPI,,0
O805842,Credit Card,,0
O810185,Debit Card,,0
O806381,Credit Card,,0
O806097,COD,,0
O807500,UPI,,0
O808238,Debit Card,,0
O809463,UPI,,0
O807015,Credit Card,,0
O811342,COD,,0
O810162,COD,,0
O803088,Credit Card,,0
O804843,COD,,0
O803505,COD,,0
O810830,Credit Card,,0
O801676,Credit Card,,0
O807950,Debit Card,,0
O808142,Wallet,,0
O804982,UPI,,0
O801238,Credit Card,,0
O806557,Credit Card,,0
O806406,Wallet,,0
O810307,COD,,0
O810985,UPI,,0
O808785,COD,,0
O808305,UPI,,0
O804368,Debit Card,,0
O803376,UPI,,0
O809780,Credit Card,,40
O806712,COD,,0
O800592,UPI,,0
O811818,NetBanking,,0
O800634,UPI,,0
O805769,UPI,,0
O809146,COD,,0
O803586,Credit Card,,0
O811784,NetBanking,,0
O806705,Debit Card,,0
O811894,Debit Card,,0
O806930,Credit Card,,0
O809956,Credit Card,,0
O804592,COD,,0
O803194,Debit Card,,0
O804010,COD,,0
O811947,Credit Card,,0
O810909,Wallet,,0
O808164,UPI,,0
O810698,Credit Card,,0
O804171,UPI,,0
O803076,UPI,,0
O807054,UPI,,0
O808965,Credit Card,,0
O803270,UPI,,0
O803609,Debit Card,,0
O807527,COD,,0
O801804,UPI,,0
O803110,Debit Card,,0
O807380,UPI,,0
O809227,UPI,,0
O806902,COD,,0
O801261,Credit Card,,0
O807220,UPI,,0
O802297,Credit Card,,0
O806269,Wallet,,0
O807075,COD,,0
O808790,Credit Card,,0
O806655,COD,,0
O800421,COD,,0
O809627,Credit Card,,0
O805187,Credit Card,,0
O808157,COD,,0
O803390,UPI,,0
O806354,UPI,,0
O811953,Credit Card,,0
O808338,UPI,,0
O803071,UPI,,0
O811121,Credit Card,,0
O801095,Debit Card,,0
O805594,Credit Card,,0
O805878,Credit Card,,0
O808083,NetBanking,,0
O806120,COD,,0
O804502,UPI,,0
O805376,UPI,,0
O806396,UPI,,0
O804826,NetBanking,,0
O810458,UPI,,0
O811389,Wallet,,0
O802245,NetBanking,,0
O805670,Debit Card,,0
O804669,UPI,,0
O811985,UPI,,0
O809082,Credit Card,,0
O804570,Credit Card,,0
O806030,UPI,,0
O802139,UPI,,0
O801522,UPI,,0
O810210,Debit Card,,0
O811726,Credit Card,,0
O810708,UPI,,0
O807995,COD,,0
O808219,UPI,,0
O808955,COD,,0
O803394,UPI,,0
O810497,COD,,0
O802625,Credit Card,,0
O800226,Credit Card,,0
O807136,Debit Card,,0
O807073,Debit Card,,0
O802298,COD,,0
O811908,UPI,,0
O805412,UPI,,0
O801895,Credit Card,,0
O807538,Wallet,,0
O801412,UPI,,0
O804202,Credit Card,,0
O810730,COD,,0
O811806,COD,,40
O807011,COD,,0
O811765,Wallet,,0
O800233,Credit Card,,0
O803579,NetBanking,,0
O807398,COD,,0
O809701,Credit Card,,0
O806221,UPI,,0
O800356,UPI,,0
O801990,COD,,0
O800064,UPI,,0
O811073,UPI,,0
O801515,COD,,0
O800141,Credit Card,,0
O803028,UPI,,0
O801408,UPI,,0
O803058,UPI,,0
O810805,Debit Card,,0
O805707,UPI,,0
O807385,UPI,,0
O802549,UPI,,0
O805929,COD,,0
O806842,UPI,,0
O808560,Credit Card,,0
O803322,Credit Card,,0
O806546,UPI,,0
O802161,UPI,,0
O807568,Debit Card,,0
O807957,COD,,0
O805268,Debit Card,,0
O801414,Credit Card,,0
O803783,UPI,,0
O810055,Credit Card,,0
O811762,Credit Card,,0
O807647,Credit Card,,0
O804223,Credit Card,,0
O809072,Debit Card,,0
O804876,UPI,,0
O808362,UPI,,0
O811345,NetBanking,,0
O808436,COD,,0
O803155,Debit Card,,0
O802606,Credit Card,,0
O800411,Credit Card,,0
O809106,UPI,,0
O807911,Wallet,,0
O811232,COD,,0
O801320,COD,,0
O811224,Debit Card,,0
O800663,Credit Card,,0
O800184,COD,,0
O811605,Credit Card,,0
O803006,UPI,,0
O807524,Credit Card,,0
O807844,UPI,,0
O801578,COD,,0
O810367,Credit Card,,0
O808451,Debit Card,,0
O805600,Debit Card,,0
O804576,Debit Card,,0
O807053,COD,,0
O803501,UPI,,0
O805545,Debit Card,,0
O811708,UPI,,0
O802908,UPI,,0
O809606,UPI,,0
O807849,COD,,0
O810811,Credit Card,,0
O807453,NetBanking,,0
O810117,COD,,0
O804599,COD,,0
O811196,UPI,,0
O802409,Debit Card,,0
O809511,UPI,,0
O803121,UPI,,0
O811194,COD,,0
O802817,NetBanking,,0
O810935,COD,,0
O802842,UPI,,0
O811641,UPI,,0
O811027,UPI,,0
O804159,UPI,,0
O803417,UPI,,0
O805606,NetBanking,,0
O808886,Wallet,,0
O810722,COD,,0
O803833,UPI,,0
O804193,UPI,,0
O802084,Credit Card,,0
O809142,UPI,,0
O804844,NetBanking,,0
O802943,COD,,0
O808001,COD,,0
O807417,Debit Card,,0
O808397,UPI,,0
O803982,UPI,,0
O802122,Credit Card,,0
O811369,COD,,0
O806726,UPI,,0
O800067,UPI,,0
O801316,NetBanking,,0
O803779,Credit Card,,0
O810852,COD,,0
O802694,COD,,0
O808178,COD,,0
O808002,COD,,0
O804313,UPI,,0
O801222,Credit Card,,0
O811498,Credit Card,,0
O802268,Credit Card,,0
O805621,Debit Card,,0
O811046,COD,,0
O808214,Credit Card,,0
O802271,COD,,0
O800502,UPI,,0
O802597,Debit Card,,0
O807318,Debit Card,,0
O803874,UPI,,0
O808018,Credit Card,,0
O802735,Wallet,,0
O804289,NetBanking,,0
O809363,Credit Card,,0
O804101,NetBanking,,0
O805521,Credit Card,,0
O801863,UPI,,0
O801751,Credit Card,,0
O809437,Credit Card,,0
O811207,COD,,0
O801855,Wallet,,0
O802314,UPI,,0
O802475,UPI,,0
O810479,UPI,,0
O800495,COD,,0
O802945,UPI,,0
O800298,Debit Card,,0
O810371,UPI,,0
O801786,Credit Card,,0
O804729,Credit Card,,0
O811379,NetBanking,,0
O808976,Credit Card,,0
O802145,Credit Card,,0
O806146,Debit Card,,0
O801360,NetBanking,,0
O807753,Debit Card,,0
O811924,COD,,0
O809265,UPI,,0
O806451,COD,,0
O803226,Debit Card,,0
O811632,UPI,,0
O806328,Credit Card,,0
O811819,UPI,,0
O804088,NetBanking,,0
O801269,Wallet,,0
O805348,COD,,0
O808373,COD,,0
O800374,Credit Card,,0
O809014,Credit Card,,0
O804730,UPI,,0
O808425,Credit Card,,0
O807012,Debit Card,,0
O806429,COD,,0
O802711,UPI,,0
O811341,COD,,0
O809140,UPI,,0
O801610,UPI,,0
O805395,Credit Card,,0
O805393,Debit Card,,0
O807093,Debit Card,,0
O800803,UPI,,40
O810324,COD,,0
O806420,Debit Card,,0
O810635,COD,,0
O804381,COD,,0
O805956,Credit Card,,0
O809674,UPI,,0
O810183,Debit Card,,0
O810213,UPI,,0
O804971,Credit Card,,0
O807013,UPI,,0
O809317,COD,,0
O801527,COD,,0
O801436,Debit Card,,0
O810685,Credit Card,,0
O800284,Wallet,,0
O805428,Credit Card,,0
O811454,Debit Card,,0
O801603,UPI,,0
O804630,UPI,,0
O800926,COD,,0
O807044,NetBanking,,0
O801377,UPI,,0
O807300,Debit Card,,0
O806805,UPI,,0
O802415,COD,,0
O800605,UPI,,0
O807811,Credit Card,,0
O802637,Credit Card,,0
O807504,Debit Card,,0
O809063,UPI,,0
O811700,NetBanking,,0
O801325,Credit Card,,0
O802748,UPI,,0
O804104,COD,,0
O807807,Debit Card,,0
O803899,COD,,0
O805743,Credit Card,,0
O810858,UPI,,0
O808985,UPI,,0
O803655,Debit Card,,0
O809245,COD,,0
O807667,UPI,,0
O802078,Wallet,,0
O806611,Debit Card,,0
O809771,UPI,,0
O803113,COD,,0
O800831,Wallet,,0
O806506,UPI,,0
O805663,COD,,0
O805701,UPI,,0
O811853,NetBanking,,0
O806748,UPI,,0
O806117,Credit Card,,0
O801880,UPI,,0
O810279,NetBanking,,0
O809574,COD,,0
O802119,NetBanking,,0
O807296,COD,,0
O800672,UPI,,0
O802277,Debit Card,,0
O803138,COD,,0
O807445,Credit Card,,40
O802325,COD,,0
O800041,UPI,,0
O806951,COD,,0
O809798,UPI,,0
O807009,UPI,,0
O810122,Credit Card,,0
O803428,COD,,0
O800572,UPI,,0
O807266,COD,,0
O804091,UPI,,0
O808669,UPI,,0
O803742,Debit Card,,0
O800763,COD,,0
O811140,Wallet,,0
O811755,UPI,,0
O800229,COD,,0
O802163,UPI,,0
O801698,COD,,0
O809278,UPI,,0
O803063,Credit Card,,60
O809642,COD,,0
O804701,UPI,,0
O811886,Debit Card,,0
O802473,COD,,0
O809853,UPI,,0
O800118,COD,,0
O811879,UPI,,0
O801591,Credit Card,,0
O809211,COD,,0
O805841,COD,,0
O807648,UPI,,0
O811156,UPI,,0
O804580,Credit Card,,0
O810289,Debit Card,,0
O811615,UPI,,0
O808908,Debit Card,,0
O811479,Debit Card,,0
O806996,UPI,,0
O804868,COD,,0
O808474,Credit Card,,0
O800018,Debit Card,,0
O801986,Credit Card,,0
O808535,Credit Card,,0
O809593,UPI,,0
O803120,Credit Card,,0
O804393,NetBanking,,0
O804702,Debit Card,,0
O803778,Debit Card,,0
O811163,COD,,0
O804666,Credit Card,,0
O811394,UPI,,0
O806559,Debit Card,,0
O802747,COD,,0
O804946,COD,,0
O802566,Credit Card,,0
O804466,Credit Card,,0
O808499,COD,,0
O809081,Credit Card,,0
O805440,Wallet,,0
O805356,Credit Card,,0
O809675,Wallet,,0
O806905,UPI,,0
O805740,Credit Card,,0
O805146,UPI,,0
O803587,Wallet,,0
O801941,COD,,0
O802320,NetBanking,,0
O804157,COD,,0
O800907,COD,,0
O802418,UPI,,0
O809391,Credit Card,,0
O808341,UPI,,0
O811884,UPI,,40
O806983,NetBanking,,0
O810135,NetBanking,,0
O802154,Credit Card,,0
O810702,UPI,,0
O808271,UPI,,0
O804430,UPI,,0
O800906,UPI,,0
O805371,Wallet,,0
O800730,UPI,,0
O803461,COD,,0
O809649,Credit Card,,0
O811595,Debit Card,,0
O804985,Credit Card,,0
O810532,UPI,,0
O807485,COD,,0
O800242,COD,,0
O808505,UPI,,0
O807830,UPI,,0
O808296,UPI,,0
O804892,COD,,0
O810962,Debit Card,,0
O809818,Credit Card,,0
O801773,Credit Card,,0
O804137,Credit Card,,0
O809403,UPI,,0
O804506,UPI,,0
O811226,Credit Card,,0
O805835,COD,,0
O803674,COD,,0
O805824,COD,,0
O809061,Debit Card,,0
O802207,UPI,,0
O804468,Credit Card,,0
O811052,UPI,,0
O800032,Wallet,,0
O802329,NetBanking,,0
O806895,UPI,,0
O802581,Wallet,,0
O804593,Credit Card,,0
O804608,UPI,,0
O800855,NetBanking,,0
O810003,UPI,,0
O808876,UPI,,0
O801124,UPI,,0
O807150,NetBanking,,0
O802804,UPI,,0
O807342,COD,,0
O807910,Debit Card,,0
O803442,Credit Card,,0
O807828,Wallet,,0
O802461,UPI,,0
O801613,COD,,0
O810788,UPI,,0
O804684,UPI,,0
O809891,UPI,,0
O801724,COD,,0
O800453,Credit Card,,0
O808725,COD,,60
O800306,UPI,,0
O804219,Debit Card,,0
O808352,Credit Card,,0
O800496,Wallet,,0
O811132,COD,,0
O804428,COD,,0
O800771,Credit Card,,0
O802764,COD,,0
O806414,UPI,,0
O811152,NetBanking,,0
O804301,Wallet,,0
O802647,Debit Card,,0
O801106,UPI,,0
O811354,Credit Card,,0
O804013,Debit Card,,0
O806862,UPI,,0
O804880,Credit Card,,0
O809964,Credit Card,,0
O807846,COD,,0
O810450,Debit Card,,0
O811760,Credit Card,,0
O809834,Credit Card,,0
O810157,Credit Card,,0
O810411,Debit Card,,0
O800963,UPI,,0
O803548,Credit Card,,0
O801439,Credit Card,,0
O800908,NetBanking,,0
O810513,Debit Card,,0
O809457,UPI,,0
O811167,Credit Card,,0
O800221,UPI,,0
O810190,NetBanking,,0
O808915,UPI,,0
O802984,COD,,0
O810810,NetBanking,,0
O803625,UPI,,0
O811071,UPI,,0
O808326,COD,,0
O802762,NetBanking,,0
O801508,Credit Card,,0
O806430,UPI,,0
O805148,Credit Card,,0
O803012,Wallet,,0
O801621,Credit Card,,0
O807203,Credit Card,,0
O800709,COD,,0
O811887,UPI,,0
O811296,COD,,0
O807626,COD,,0
O803017,Credit Card,,0
O806762,Credit Card,,0
O802915,COD,,0
O808050,NetBanking,,0
O808464,COD,,0
O809776,UPI,,0
O801615,UPI,,0
O802784,Credit Card,,0
O806753,UPI,,0
O800548,Credit Card,,0
O810273,Debit Card,,0
O803064,Debit Card,,0
O811885,NetBanking,,0
O810019,UPI,,0
O809016,UPI,,0
O800202,NetBanking,,0
O801310,UPI,,0
O803780,UPI,,0
O808136,Debit Card,,0
O807701,NetBanking,,0
O800561,UPI,,0
O801463,COD,,0
O803836,COD,,0
O808743,Debit Card,,0
O807512,COD,,0
O802533,Wallet,,0
O807377,COD,,0
O804597,UPI,,0
O810522,Credit Card,,0
O808847,NetBanking,,0
O804064,UPI,,0
O810048,UPI,,0
O802408,Credit Card,,0
O802178,UPI,,0
O800048,Credit Card,,0
O808488,Credit Card,,0
O806040,NetBanking,,0
O801714,UPI,,0
O804713,Credit Card,,0
O811732,Wallet,,0
O811489,COD,,0
O808024,NetBanking,,0
O806718,Wallet,,0
O804822,UPI,,0
O810492,UPI,,0
O803282,UPI,,0
O801333,COD,,0
O805755,COD,,0
O805468,Debit Card,,0
O811869,UPI,,0
O804877,UPI,,0
O809018,Credit Card,,0
O809729,UPI,,0
O807655,UPI,,0
O801034,Credit Card,,0
O809053,UPI,,0
O804890,COD,,0
O807912,UPI,,0
O800902,COD,,0
O803398,Debit Card,,0
O811338,UPI,,0
O810824,Wallet,,0
O810376,Credit Card,,0
O810593,UPI,,0
O805851,UPI,,0
O811658,UPI,,0
O802264,Debit Card,,0
O811327,Debit Card,,0
O807483,Debit Card,,0
O805090,COD,,0
O810934,UPI,,0
O806397,UPI,,0
O804244,COD,,0
O808318,UPI,,0
O808127,UPI,,0
O809569,Credit Card,,0
O804285,Credit Card,,0
O810068,Debit Card,,0
O804969,UPI,,0
O811899,COD,,0
O807635,UPI,,0
O807548,Credit Card,,0
O802171,UPI,,0
O811533,Wallet,,0
O801777,UPI,,0
O808533,Credit Card,,0
O808470,Credit Card,,0
O800931,Credit Card,,0
O805972,UPI,,0
O800440,Debit Card,,0
O803414,Credit Card,,0
O808614,Credit Card,,0
O808858,Credit Card,,0
O807592,Debit Card,,0
O802431,COD,,0
O807984,UPI,,0
O804800,COD,,0
O807814,COD,,0
O800477,COD,,0
O803864,COD,,60
O803636,Debit Card,,0
O803764,UPI,,0
O808664,NetBanking,,0
O809314,COD,,0
O810750,UPI,,0
O803613,COD,,60
O801570,UPI,,0
O806323,Debit Card,,0
O808731,UPI,,0
O806023,Credit Card,,60
O809885,COD,,0
O805598,Credit Card,,0
O810636,UPI,,0
O802047,Debit Card,,0
O807041,COD,,0
O802976,UPI,,0
O805379,Debit Card,,0
O804620,Debit Card,,0
O802063,Credit Card,,0
O808573,UPI,,0
O801695,COD,,0
O801606,COD,,0
O803403,UPI,,0
O807621,Debit Card,,0
O804516,NetBanking,,0
O808065,UPI,,0
O810545,COD,,0
O801969,Credit Card,,0
O805779,Debit Card,,0
O805372,Credit Card,,0
O802118,Credit Card,,0
O803211,Debit Card,,0
O808665,NetBanking,,0
O810012,Credit Card,,0
O809427,UPI,,0
O805000,Credit Card,,0
O804819,COD,,0
O808543,Debit Card,,0
O810295,Credit Card,,0
O810287,Debit Card,,0
O801476,COD,,0
O804086,COD,,0
O810530,NetBanking,,0
O808568,UPI,,0
O806979,UPI,,0
O805998,Wallet,,0
O811446,NetBanking,,0
O811808,COD,,0
O802541,Credit Card,,0
O807290,UPI,,0
O806438,UPI,,0
O804586,COD,,0
O811003,Credit Card,,0
O808961,Credit Card,,0
O800250,Wallet,,0
O809590,Credit Card,,0
O802422,UPI,,0
O810770,Credit Card,,0
O807084,NetBanking,,0
O806571,Credit Card,,0
O809687,Debit Card,,0
O806534,Credit Card,,0
O800604,UPI,,0
O802168,UPI,,0
O803845,UPI,,0
O809168,NetBanking,,0
O800677,Credit Card,,0
O806797,Credit Card,,0
O802265,UPI,,0
O802464,Credit Card,,0
O805113,UPI,,0
O800241,COD,,0
O808633,Debit Card,,0
O800787,UPI,,0
O800070,UPI,,0
O809644,UPI,,0
O804600,COD,,0
O810775,Credit Card,,0
O811080,Debit Card,,0
O805866,Credit Card,,0
O806181,Credit Card,,0
O811870,COD,,0
O802814,COD,,0
O804975,COD,,0
O810598,COD,,0
O800674,UPI,,0
O811348,NetBanking,,0
O805337,UPI,,0
O802130,COD,,0
O801459,Credit Card,,0
O804210,Credit Card,,0
O804638,UPI,,0
O800294,Debit Card,,0
O808273,Credit Card,,0
O811126,UPI,,0
O807932,Credit Card,,0
O811254,Credit Card,,0
O800661,UPI,,0
O802437,COD,,0
O802605,NetBanking,,0
O802734,UPI,,0
O811515,Credit Card,,0
O802929,Credit Card,,0
O803738,COD,,0
O801126,Credit Card,,0
O807654,UPI,,0
O803630,Credit Card,,0
O806542,Credit Card,,0
O803454,UPI,,0
O811297,Credit Card,,0
O804519,Credit Card,,0
O809091,UPI,,0
O800447,Debit Card,,0
O804212,UPI,,0
O811285,UPI,,0
O810664,UPI,,0
O801079,COD,,0
O810099,Credit Card,,0
O803911,UPI,,0
O802777,UPI,,0
O808733,UPI,,0
O804904,COD,,0
O807997,Credit Card,,0
O806985,COD,,0
O810193,Wallet,,0
O804046,Credit Card,,0
O800541,UPI,,0
O801586,COD,,0
O804160,Debit Card,,0
O805291,UPI,,0
O807146,Credit Card,,0
O806581,Debit Card,,0
O810081,Credit Card,,0
O811077,Debit Card,,0
O801629,COD,,0
O808523,UPI,,0
O808133,Credit Card,,0
O805254,UPI,,0
O807145,Credit Card,,0
O801597,UPI,,0
O806170,UPI,,0
O805516,UPI,,0
O809387,COD,,0
O806595,Credit Card,,0
O800880,Credit Card,,0
O805968,UPI,,0
O808073,COD,,0
O803508,UPI,,0
O803302,COD,,0
O807480,NetBanking,,0
O807820,UPI,,0
O800655,Debit Card,,0
O802076,UPI,,0
O809598,UPI,,0
O810191,UPI,,0
O810738,Wallet,,0
O808332,Debit Card,,0
O811631,UPI,,0
O811336,UPI,,0
O806388,UPI,,0
O805498,COD,,0
O802645,Debit Card,,0
O810841,Credit Card,,0
O810782,COD,,0
O808003,Credit Card,,0
O801712,COD,,0
O809128,UPI,,0
O809335,COD,,0
O810953,COD,,0
O804604,Debit Card,,0
O802801,Debit Card,,0
O802840,Debit Card,,0
O801641,Credit Card,,0
O810673,UPI,,0
O805378,UPI,,0
O805979,Debit Card,,0
O803015,Credit Card,,0
O808072,UPI,,0
O801960,UPI,,0
O803283,COD,,0
O804611,NetBanking,,40
O810029,UPI,,0
O800188,COD,,0
O809553,UPI,,0
O804432,Debit Card,,0
O810107,Debit Card,,0
O801763,UPI,,0
O801802,Debit Card,,0
O805024,Credit Card,,0
O811333,COD,,0
O800058,COD,,0
O801726,NetBanking,,0
O809831,UPI,,0
O802197,UPI,,0
O810427,UPI,,0
O808042,COD,,0
O800461,Credit Card,,0
O808479,COD,,0
O803907,Debit Card,,0
O811505,Debit Card,,0
O804175,COD,,0
O811573,Debit Card,,0
O805037,COD,,0
O802664,Credit Card,,0
O807205,Debit Card,,0
O807914,UPI,,0
O800837,COD,,0
O806733,UPI,,0
O804522,Wallet,,0
O800278,Credit Card,,0
O808454,Credit Card,,0
O805437,Credit Card,,0
O805575,Credit Card,,0
O800304,Debit Card,,0
O803221,Debit Card,,0
O806465,UPI,,0
O800254,COD,,0
O802128,Debit Card,,0
O804631,COD,,0
O810149,COD,,0
O801060,COD,,0
O801669,Debit Card,,0
O811249,UPI,,0
O808220,Debit Card,,0
O806209,UPI,,0
O808260,Debit Card,,0
O802781,Credit Card,,0
O807254,NetBanking,,0
O805138,UPI,,0
O800177,Debit Card,,0
O811452,COD,,0
O808408,UPI,,0
O805465,Debit Card,,0
O802367,Wallet,,0
O802704,COD,,0
O810387,UPI,,0
O801878,Credit Card,,0
O803568,UPI,,0
O806445,UPI,,0
O800884,COD,,0
O809994,COD,,0
O805296,Debit Card,,0
O805473,UPI,,0
O800410,UPI,,0
O804473,Credit Card,,0
O800755,COD,,0
O801148,UPI,,0
O807459,Debit Card,,0
O804401,Credit Card,,0
O805039,UPI,,0
O811453,Credit Card,,0
O804032,Credit Card,,0
O806417,UPI,,0
O807362,UPI,,0
O806580,Debit Card,,0
O811021,UPI,,0
O809605,COD,,0
O804658,COD,,0
O811713,UPI,,0
O811691,COD,,0
O807897,Wallet,,40
O806618,UPI,,0
O809349,UPI,,0
O809788,COD,,0
O801710,UPI,,0
O800716,UPI,,0
O800982,Credit Card,,0
O803259,UPI,,0
O800481,Credit Card,,0
O809724,COD,,0
O805166,COD,,0
O810315,UPI,,0
O804119,COD,,0
O801452,NetBanking,,0
O803735,Wallet,,0
O806966,UPI,,0
O810390,UPI,,0
O800384,Credit Card,,0
O807378,Wallet,,0
O807169,Credit Card,,0
O808265,Debit Card,,0
O810781,Credit Card,,0
O804226,COD,,0
O803262,COD,,0
O801048,Wallet,,0
O804908,Debit Card,,0
O807519,Debit Card,,0
O802239,UPI,,0
O804349,UPI,,0
O810436,Credit Card,,0
O802246,Credit Card,,0
O807508,UPI,,0
O809408,Credit Card,,0
O803798,UPI,,0
O801364,Wallet,,0
O803260,UPI,,0
O808734,UPI,,0
O800736,Credit Card,,0
O811417,COD,,0
O807472,UPI,,0
O805806,COD,,0
O809215,UPI,,0
O801717,UPI,,0
O803045,UPI,,0
